$GPGGA,024333.70,3215.04971416,N,11357.70094540,E,4,07,1.3,82.470,M,-17.414,M,1.7,0000*52
$GPGGA,024333.80,3215.04974139,N,11357.70095089,E,4,07,1.3,82.455,M,-17.414,M,1.8,0000*59
$GPGGA,024333.90,3215.04976494,N,11357.70095331,E,4,07,1.3,82.458,M,-17.414,M,1.9,0000*54
$GPGGA,024334.00,3215.04978649,N,11357.70096278,E,4,07,1.3,82.467,M,-17.414,M,2.0,0000*5F
$GPGGA,024334.10,3215.04981330,N,11357.70097742,E,4,07,1.3,82.470,M,-17.414,M,1.1,0000*5A
$GPGGA,024334.20,3215.04983148,N,11357.70098185,E,4,07,1.3,82.470,M,-17.414,M,1.2,0000*57
$GPGGA,024334.30,3215.04984618,N,11357.70098444,E,4,07,1.3,82.474,M,-17.414,M,1.3,0000*5E
$GPGGA,024334.40,3215.04985876,N,11357.70098504,E,4,07,1.3,82.473,M,-17.414,M,1.4,0000*5B
$GPGGA,024334.50,3215.04986594,N,11357.70099153,E,4,07,1.3,82.475,M,-17.414,M,1.5,0000*58
$GPGGA,024334.60,3215.04987146,N,11357.70099431,E,4,07,1.3,82.474,M,-17.414,M,1.6,0000*52
$GPGGA,024334.70,3215.04986924,N,11357.70099717,E,4,07,1.3,82.491,M,-17.414,M,1.7,0000*53
$GPGGA,024334.80,3215.04986995,N,11357.70099238,E,4,07,1.3,82.475,M,-17.414,M,1.8,0000*5B
$GPGGA,024334.90,3215.04986497,N,11357.70098921,E,4,07,1.3,82.474,M,-17.414,M,1.9,0000*57
$GPGGA,024335.00,3215.04986534,N,11357.70098703,E,4,08,1.2,82.426,M,-17.414,M,1.0,0000*59
$GPGGA,024335.10,3215.04985634,N,11357.70098600,E,4,08,1.2,82.429,M,-17.414,M,1.1,0000*54
$GPGGA,024335.20,3215.04984352,N,11357.70098295,E,4,08,1.2,82.429,M,-17.414,M,1.2,0000*58
$GPGGA,024335.30,3215.04983245,N,11357.70097664,E,4,08,1.2,82.422,M,-17.414,M,1.3,0000*56
$GPGGA,024335.40,3215.04981891,N,11357.70097311,E,4,08,1.2,82.423,M,-17.414,M,1.4,0000*51
$GPGGA,024335.50,3215.04980441,N,11357.70096800,E,4,08,1.2,82.417,M,-17.414,M,1.5,0000*5C
$GPGGA,024335.60,3215.04978893,N,11357.70096180,E,4,08,1.2,82.415,M,-17.414,M,1.6,0000*5B
$GPGGA,024335.70,3215.04977192,N,11357.70095785,E,4,08,1.2,82.415,M,-17.414,M,1.7,0000*5C
$GPGGA,024335.80,3215.04975732,N,11357.70095261,E,4,08,1.2,82.413,M,-17.414,M,1.8,0000*5B
$GPGGA,024335.90,3215.04974587,N,11357.70094862,E,4,08,1.2,82.402,M,-17.414,M,1.9,0000*5E
$GPGGA,024336.00,3215.04972548,N,11357.70094588,E,4,08,1.2,82.437,M,-17.414,M,1.0,0000*57
$GPGGA,024336.10,3215.04971756,N,11357.70094397,E,4,08,1.2,82.436,M,-17.414,M,1.1,0000*50
$GPGGA,024336.20,3215.04970991,N,11357.70094082,E,4,08,1.2,82.436,M,-17.414,M,1.2,0000*53
$GPGGA,024336.30,3215.04970267,N,11357.70094010,E,4,08,1.2,82.439,M,-17.414,M,1.3,0000*55
$GPGGA,024336.40,3215.04969418,N,11357.70093863,E,4,08,1.2,82.439,M,-17.414,M,1.4,0000*58
$GPGGA,024336.50,3215.04968458,N,11357.70093624,E,4,08,1.2,82.437,M,-17.414,M,1.5,0000*5E
$GPGGA,024336.60,3215.04967176,N,11357.70092822,E,4,08,1.2,82.438,M,-17.414,M,1.6,0000*5E
$GPGGA,024336.70,3215.04965755,N,11357.70092417,E,4,08,1.2,82.437,M,-17.414,M,1.7,0000*5E
$GPGGA,024336.80,3215.04964216,N,11357.70092213,E,4,08,1.2,82.435,M,-17.414,M,1.8,0000*5D
$GPGGA,024336.90,3215.04962663,N,11357.70091597,E,4,08,1.2,82.426,M,-17.414,M,1.9,0000*57
$GPGGA,024337.00,3215.04960515,N,11357.70091096,E,4,09,1.1,82.438,M,-17.414,M,1.0,0000*5F
$GPGGA,024337.10,3215.04958857,N,11357.70090111,E,4,09,1.1,82.429,M,-17.414,M,1.1,0000*50
$GPGGA,024337.20,3215.04957076,N,11357.70089340,E,4,09,1.1,82.430,M,-17.414,M,1.2,0000*52
$GPGGA,024337.30,3215.04954916,N,11357.70088963,E,4,09,1.1,82.435,M,-17.414,M,1.3,0000*51
$GPGGA,024337.40,3215.04953262,N,11357.70088596,E,4,09,1.1,82.436,M,-17.414,M,1.4,0000*5B
$GPGGA,024337.50,3215.04952096,N,11357.70088397,E,4,09,1.1,82.421,M,-17.414,M,1.5,0000*52
$GPGGA,024337.60,3215.04951386,N,11357.70088379,E,4,09,1.1,82.424,M,-17.414,M,1.6,0000*56
$GPGGA,024337.70,3215.04950880,N,11357.70087740,E,4,09,1.1,82.428,M,-17.414,M,1.7,0000*57
$GPGGA,024337.80,3215.04950688,N,11357.70087664,E,4,09,1.1,82.421,M,-17.414,M,1.8,0000*5F
$GPGGA,024337.90,3215.04950940,N,11357.70088043,E,4,09,1.1,82.433,M,-17.414,M,1.9,0000*5B
$GPGGA,024338.00,3215.04951434,N,11357.70088072,E,4,08,1.2,82.429,M,-17.414,M,1.0,0000*50
$GPGGA,024338.10,3215.04952159,N,11357.70088391,E,4,08,1.2,82.429,M,-17.414,M,1.1,0000*53
